PRELUNGIREA Ghencea vila                ,   1,Ghencea
PRELUNGIREA Ghencea vila 2012           ,   1,Ghencea
PRELUNGIREA Ghencea- Ghindari           ,   1,Ghencea
PRELUNGIREA Ghencea-Ghindari            ,   1,Ghencea
PRELUNGIREA Ghencea. Vila noua 185 mp   ,   1,Ghencea
PRELUNGIREA vila cu 3 camere 110 mp     ,   1,Ghencea
PRELUNGIREA vila cu 3camere110mp        ,   1,Ghencea
PRELUNGIREA vila individuala in minicartier,   2,Ghencea
PRELUNGIREA vile individuale in minicartier,   1,Ghencea
PRIMAVERII -                            ,   1,Herastrau
PROGRESU P-ta                           ,   1,Progresu
PUCHENI - Rahova                        ,   1,Rahova
Pache Protopopescu                      ,  28,Pache Protopopescu
Panduri                                 ,   1,Politehnica
Pantelimon                              ,  16,Pantelimon
"Pantelimon, BRANDUSEI                   ",   1,Pantelimon
"Pantelimon, Cartier nou de vile         ",   1,Pantelimon
"Pantelimon, Centrala                    ",   1,Pantelimon
"Pantelimon, Centru                      ",   2,Pantelimon
"Pantelimon, Com Pantelimon              ",   1,Pantelimon
"Pantelimon, Dr. Garii                   ",   1,Pantelimon
"Pantelimon, Duzilor nr1                 ",   2,Pantelimon
"Pantelimon, Intravilan                  ",   1,Pantelimon
"Pantelimon, LEBADA                      ",   1,Pantelimon
"Pantelimon, Lac Lebada                  ",   2,Pantelimon
"Pantelimon, Langa primarie              ",   1,Pantelimon
"Pantelimon, Liliacului                  ",   1,Pantelimon
"Pantelimon, Limitrofa Dobroesti         ",   1,Pantelimon
"Pantelimon, Matei Basarab nr 19         ",   1,Pantelimon
"Pantelimon, Oras Pantelimon             ",   2,Pantelimon
"Pantelimon, PANTELIMON                  ",   2,Pantelimon
"Pantelimon, POLITIE                     ",   1,Pantelimon
"Pantelimon, Pantelimon                  ",  14,Pantelimon
"Pantelimon, Pantelimon comuna           ",   1,Pantelimon
"Pantelimon, Pantelomon                  ",   1,Pantelimon
"Pantelimon, Primarie                    ",   2,Pantelimon
"Pantelimon, SELGROS PANTELIMON          ",   2,Pantelimon
"Pantelimon, Sf gheorghe                 ",   1,Pantelimon
"Pantelimon, Sf. Gheorghe                ",   1,Pantelimon
"Pantelimon, Str. Brandusei              ",   1,Pantelimon
"Pantelimon, Str. Sf. Gheorghe           ",   1,Pantelimon
"Pantelimon, Str. Tractorului            ",   1,Pantelimon
"Pantelimon, Str.Tisei                   ",   2,Pantelimon
"Pantelimon, TRACTORULUI                 ",   1,Pantelimon
"Pantelimon, TUBORG                      ",   1,Pantelimon
"Pantelimon, Tractorului                 ",   1,Pantelimon
"Pantelimon, VAV LEBADA, ZONA LAC        ",   1,Pantelimon
"Pantelimon, VILE                        ",   1,Pantelimon
"Pantelimon, Viilor                      ",   2,Pantelimon
"Pantelimon, Zona noua                   ",   1,Pantelimon
"Pantelimon, brandusei                   ",   1,Pantelimon
"Pantelimon, brindusei                   ",   1,Pantelimon
"Pantelimon, capatul lui 547             ",   1,Pantelimon
"Pantelimon, capatul maxi taxi ferma     ",   1,Pantelimon
"Pantelimon, centrala                    ",   1,Pantelimon
"Pantelimon, centru                      ",   1,Pantelimon
"Pantelimon, com pantelimon              ",   1,Pantelimon
"Pantelimon, com pantelimon  tuborg      ",   1,Pantelimon
"Pantelimon, comuna pantelimon           ",   1,Pantelimon
"Pantelimon, drumul garii-brandusei      ",   1,Pantelimon
"Pantelimon, intre case                  ",   2,Pantelimon
"Pantelimon, intre vile                  ",   1,Pantelimon
"Pantelimon, noua                        ",   3,Pantelimon
"Pantelimon, oras pantelimon             ",   1,Pantelimon
"Pantelimon, pantelimon                  ",   6,Pantelimon
"Pantelimon, rascoalei                   ",   1,Pantelimon
"Pantelimon, scoala noua                 ",   1,Pantelimon
"Pantelimon, selgros pantelimon          ",   1,Pantelimon
"Pantelimon, sf gheorghe                 ",   1,Pantelimon
"Pantelimon, sf.gheorge                  ",   1,Pantelimon
"Pantelimon, sos cernica-pantelimon      ",   1,Pantelimon
"Pantelimon, str,calarasi                ",   1,Pantelimon
"Pantelimon, str. Walter Maracineanu     ",   1,Pantelimon
"Pantelimon, str. viilor. 1roman.        ",   1,Pantelimon
"Pantelimon, strada calarasi             ",   1,Pantelimon
"Pantelimon, viilor                      ",   1,Pantelimon
"Pantelimon, viilor- pantelimon          ",   1,Pantelimon
"Pantelimon, zona rezidentiala ilfov     ",   1,Pantelimon
Pantelimon-Oras                         ,   3,Pantelimon
Parcul Carol                            ,  13,Parcul Carol
"Pasarea, langa manastire                ",   1,Ferentari
Penthouse Militari Penthouse 176 metri patrati,   1,Militari
Peris                                   ,   1,Comuna Peris
"Peris, BURIAS                           ",   1,Comuna Peris
"Peris, Bratulesti                       ",   1,Comuna Peris
"Peris, Central                          ",   2,Comuna Peris
"Peris, Cocioc                           ",   1,Comuna Peris
"Peris, Lac                              ",   1,Comuna Peris
"Peris, PERIS                            ",   1,Comuna Peris
"Peris, Peris                            ",   2,Comuna Peris
"Peris, Scrovistea                       ",   1,Comuna Peris
"Peris, centru                           ",   1,Comuna Peris
"Peris, peris                            ",   1,Comuna Peris
"Petrachioaia, Afumati                   ",   1,Comuna Afumati
"Petrachioaia, Corea                     ",   1,Comuna Petrachioaia
"Petrachioaia, centru                    ",   1,Comuna Petrachioaia
"Petrachioaia, ilfov                     ",   1,Comuna Petrachioaia
"Petrachioaia, maineasca                 ",   1,Comuna Petrachioaia
Piata 13 septembrie Particular vand vila ,   1,13 Septembrie
Piata rahova casa piata rahova          ,   1,Rahova
Pipera                                  , 175,Pipera
Pipera vila deosebita                   ,   1,Pipera
"Piteasca, Manastirea Pasarea            ",   1,Comuna Piteasca
"Piteasca, piteasca                      ",   1,Comuna Piteasca
Polona                                  ,   1,Stefan Cel Mare
Popesti Leordeni                        ,   1,Popesti Leordeni
Popesti Leordeni 2 minute Primarie      ,   1,Popesti Leordeni
Popesti Leordeni Proprietar Vand Casa   ,   1,Popesti Leordeni
"Popesti Leordeni, 1 mai                 ",   1,Popesti Leordeni
"Popesti Leordeni, ADIACENT DRUMUL FERMEI",   1,Popesti Leordeni
"Popesti Leordeni, ALEGRIA               ",   1,Popesti Leordeni
"Popesti Leordeni, ASTRELOR              ",   2,Popesti Leordeni
"Popesti Leordeni, Agnes                 ",   1,Popesti Leordeni
"Popesti Leordeni, Amurgului             ",   2,Popesti Leordeni
"Popesti Leordeni, Baraganului           ",   1,Popesti Leordeni
"Popesti Leordeni, CARTIERUL MAMINA      ",   1,Popesti Leordeni
"Popesti Leordeni, CARTIERUL NOU  LEORDENI",   1,Popesti Leordeni
"Popesti Leordeni, CARTIERUL NOU LEORDENI",   1,Popesti Leordeni
"Popesti Leordeni, CENTRU                ",   1,Popesti Leordeni
"Popesti Leordeni, CENTRU POLITIE        ",   2,Popesti Leordeni
"Popesti Leordeni, CENTRU PRIMARIE       ",   1,Popesti Leordeni
"Popesti Leordeni, Cartierul Leordeni    ",   1,Popesti Leordeni
"Popesti Leordeni, Cazanesti             ",   1,Popesti Leordeni
"Popesti Leordeni, Central               ",   1,Popesti Leordeni
"Popesti Leordeni, Centru                ",   2,Popesti Leordeni
"Popesti Leordeni, Centru Primarie       ",   5,Popesti Leordeni
"Popesti Leordeni, DN Bucuresti- Oltenita",   1,Popesti Leordeni
"Popesti Leordeni, DRUMUL FERMEI         ",   9,Popesti Leordeni
"Popesti Leordeni, Danubiana             ",   1,Popesti Leordeni
"Popesti Leordeni, Dimitrie leonida      ",   1,Popesti Leordeni
"Popesti Leordeni, Drumul Fermei         ",   6,Popesti Leordeni
"Popesti Leordeni, Drumul Fermei Adiacent",   3,Popesti Leordeni
"Popesti Leordeni, Drumul Fermei-IMGB    ",   1,Popesti Leordeni
"Popesti Leordeni, Frumusani             ",   1,Popesti Leordeni
"Popesti Leordeni, INTRARE POPESTI LEORDENI,",   1,Popesti Leordeni
"Popesti Leordeni, Ilfov                 ",   1,Popesti Leordeni
"Popesti Leordeni, Intrare Bucuresti     ",   1,Popesti Leordeni
"Popesti Leordeni, Intrare Popesti       ",   1,Popesti Leordeni
"Popesti Leordeni, Intrarea Popesti Leordeni",   3,Popesti Leordeni
"Popesti Leordeni, LA INTRARE BENZINARIE ",   1,Popesti Leordeni
"Popesti Leordeni, LEORDENI              ",   1,Popesti Leordeni
"Popesti Leordeni, Leordeni              ",   3,Popesti Leordeni
"Popesti Leordeni, METROU DIMITRIE LEONIDA",   5,Popesti Leordeni
"Popesti Leordeni, Metrou Dimitrie Leonida",   2,Popesti Leordeni
"Popesti Leordeni, ORATORIUL MURIALDO    ",   1,Popesti Leordeni
"Popesti Leordeni, Oltenitei, 13         ",   1,Popesti Leordeni
"Popesti Leordeni, PRIMARIE              ",   2,Popesti Leordeni
"Popesti Leordeni, Paraul Rece           ",   1,Popesti Leordeni
"Popesti Leordeni, Popesti               ",   5,Popesti Leordeni
"Popesti Leordeni, Popesti Leordeni      ",   2,Popesti Leordeni
"Popesti Leordeni, Popesti- Leordeni     ",   1,Popesti Leordeni
"Popesti Leordeni, Popesti- centru       ",   2,Popesti Leordeni
"Popesti Leordeni, SFANTA AGNES          ",   1,Popesti Leordeni
"Popesti Leordeni, SOS OLTENITEI         ",   3,Popesti Leordeni
"Popesti Leordeni, Sfanta Anges          ",   1,Popesti Leordeni
"Popesti Leordeni, Sfintii Voievozi      ",   1,Popesti Leordeni
"Popesti Leordeni, Sos. Oltenitei- Politie",   2,Popesti Leordeni
"Popesti Leordeni, Soseaua Oltenitei     ",   2,Popesti Leordeni
"Popesti Leordeni, Str. Amurgului        ",   1,Popesti Leordeni
"Popesti Leordeni, berbeni               ",   2,Popesti Leordeni
"Popesti Leordeni, centrala              ",   1,Popesti Leordeni
"Popesti Leordeni, centru                ",   2,Popesti Leordeni
"Popesti Leordeni, drumul fermei         ",   1,Popesti Leordeni
"Popesti Leordeni, intarare Popesti      ",   1,Popesti Leordeni
"Popesti Leordeni, intre vile            ",   1,Popesti Leordeni
"Popesti Leordeni, la intrare in popesti ",   1,Popesti Leordeni
"Popesti Leordeni, la sosea              ",   1,Popesti Leordeni
"Popesti Leordeni, metrou Dimitrie Leonida",   1,Popesti Leordeni
"Popesti Leordeni, metrou Dimitrie leonida",   2,Popesti Leordeni
"Popesti Leordeni, popesti               ",   3,Popesti Leordeni
"Popesti Leordeni, primarie              ",   1,Popesti Leordeni
"Popesti Leordeni, sos oltenitei         ",   1,Popesti Leordeni
"Popesti Leordeni, str oituz             ",   2,Popesti Leordeni
"Popesti Leordeni, sulea                 ",   1,Popesti Leordeni
Popesti-Leordeni                        , 113,Popesti Leordeni
Popesti-Leordeni Particular             ,   1,Popesti Leordeni
Prahova                                 ,   1,Prahova 
Prel.Ghencea strPrimaverii              ,   1,Ghencea
Prelungirea Ghencea                     ,  10,Ghencea
Prelungirea Ghencea Clinceni            ,   1,Ghencea
Prelungirea Ghencea Maracineni          ,   2,Ghencea
Prelungirea Ghencea Mini-cartier vile cu suprafete cuprinse intre100mp si220mp,   1,Ghencea
Prelungirea Ghencea Vila                ,   2,Ghencea
Prelungirea Ghencea Vila 2012           ,   1,Ghencea
Prelungirea Ghencea langa Cartierul Latin,   1,Ghencea
Prelungirea Ghencea langa cartierul latin,   1,Ghencea
Primaverii                              ,  23,Herastrau
RADOVANU                                ,   1,Tei
RAHOVA                                  ,  15,Rahova
RAHOVA                                  ,   2,Rahova
RAHOVA - 3 cam.                         ,   1,Rahova
RAHOVA - 3 camere                       ,   1,Rahova
RAHOVA - Margeanului                    ,   1,Rahova
RAHOVA - Pucheni                        ,   1,Rahova
RAHOVA - Teius                          ,   1,Rahova
RAHOVA - Zori de zi                     ,   1,Rahova
RAHOVA - str. Luptatorii Antifascisti   ,   1,Rahova
RAHOVA -Pucheni                         ,   1,Rahova
RAHOVA 3 camere                         ,   1,Rahova
RAHOVA Piata                            ,   3,Rahova
RAHOVA Teius                            ,   1,Rahova
RAHOVA piata                            ,   1,Rahova
RAZOARE                                 ,   1,Politehnica
REGINA Maria                            ,   1,Romana
REPUBLICA                               ,   2,Pepublica
ROMANA                                  ,   5,Romana
ROSETTI                                 ,   1,Universitate
ROSU                                    ,   7,Comuna Rosu
ROSU Chiajna                            ,   1,Comuna Rosu
ROSU Sarbu Constantin                   ,   1,Comuna Rosu
RUCAR-BRAN Pestera Dambovicioara        ,   1,Bran
RUNCU                                   ,   1,Aparatorii Patriei
Rahova                                  ,   3,Rahova
Regie                                   ,   4,Regie
Republica                               ,   2,Republica
Republicii(Carol)                       ,   1,
Romana                                  ,  22,Romana
Rond Cosbuc Vand casa in zona Rond Cosbuc,   1,13 Septembrie
Rosetti                                 ,   5,Universitate
Rosu                                    ,   6,Comuna Rosu
Rosu                                    ,   1,Comuna Rosu
"Rosu, Apa nova                          ",   1,Comuna Rosu
"Rosu, ApaNova                           ",   1,Comuna Rosu
"Rosu, Militari-Rosu, Rezervelor         ",   1,Comuna Rosu
"Rosu, Oriunde                           ",   1,Comuna Rosu
"Rosu, Uverturii                         ",   1,Comuna Rosu
"Rosu, Vile                              ",   1,Comuna Rosu
"Rosu, central                           ",   1,Comuna Rosu
"Rosu, padurea rosu                      ",   1,Comuna Rosu
SALAJ                                   ,   4,Salaj
SALAJ - Tromptetului                    ,   1,Salaj
SALAJ - intr. Humulesti                 ,   1,Salaj
SALAJ Fabrica de Paine                  ,   1,Salaj
SALAJ Peco                              ,   1,Salaj
SALAJ Zetari                            ,   1,Salaj
SALAJ vand casa 4 cam                   ,   1,Salaj
SALAJAN                                 ,   4,Salajan
SAMURCASI                               ,   1,Sat Samurcasi
SAPUNARI                                ,   1,Comuna Sapunari
SARULESTI -Gara                         ,   1,Comuna Sarulesti
SEBASTIAN                               ,   1,13 Septembrie
SEBASTIAN - Lidl                        ,   1,14 Septembrie
SECTOR 4                                ,   1,Sector 4
SECTOR 5                                ,   6,Sector 5
SINAIA                                  ,   7,Sinaia
SINAIA                                  ,   2,Sinaia
SINAIA Biserica Sf. Ilie                ,   1,Sinaia
SINAIA casa curte Biserica Sf. Ilie     ,   1,Sinaia
SINESTI                                 ,   1,Comuna Sinesti
SNAGOV                                  ,  10,Snagov
SNAGOV lac                              ,   1,Snagov
SOHATU                                  ,   1,Comuna Sohatu
STALPENI                                ,   2,Comuna Stalpeni
STEFAN cel Mare                         ,  22,Stefan Cel Mare
STEFANESTI de Jos                       ,   1,Comuna Stefanestii de jos
STIRBEI Voda - Cismigiu                 ,   1,Cismigiu
STRAULESTI                              ,   1,Comuna Straulesti
SURA Mare                               ,   2,Eroii Revolutiei
Saftica                                 ,   3,Comuna Saftica
"Saftica, Saftica                        ",   2,Comuna Saftica
"Saftica, Str. Ion Lahovari              ",   1,Comuna Saftica
"Saftica, central                        ",   1,Comuna Saftica
"Saftica, lahovari                       ",   1,Comuna Saftica
"Saftica, saftica                        ",   3,Comuna Saftica
Sala Palatului                          ,   2,Sala Palatului
Salajan                                 ,   1,Salajan
Scoala Herastrau                        ,   4,Herastrau
Sebastian                               ,   5,13 Septembrie
Silistea Snagovului                     ,   2,Snagov
"Silistea Snagovului, Centrala           ",   1,Snagov
"Silistea Snagovului, Silistea Snagovului",   1,Snagov
Sinaia                                  ,   1,Sinaia
"Sindrilita, CENTRU                      ",   1,Comuna Afumati
Slanic Prahova Particular               ,   1,Prahova 
Snagov                                  ,  24,Snagov
Snagov Particular vand vila din caramida in snagov sat langa Astoria,   1,Snagov
"Snagov, 2 km de la autostrada           ",   1,Snagov
"Snagov, Astoria                         ",   1,Snagov
"Snagov, CIOFLICENI                      ",   1,Snagov
"Snagov, Ciofliceni                      ",   3,Snagov
"Snagov, Ciofliceni str.Vald Tepes       ",   1,Snagov
"Snagov, Complexul Sportiv Astoria       ",   2,Snagov
"Snagov, GHERMANESTI                     ",   1,Snagov
"Snagov, Ghermanesti                     ",   5,Snagov
"Snagov, Gruiu                           ",   1,Snagov
"Snagov, LAC                             ",   1,Snagov
"Snagov, Nord                            ",   1,Snagov
"Snagov, Snagov                          ",   4,Snagov
"Snagov, Snagov Sat                      ",   1,Snagov
"Snagov, Snagov centru                   ",   1,Snagov
"Snagov, VLDICEASCA                      ",   1,Snagov
"Snagov, Vladiceasca                     ",   1,Snagov
"Snagov, central                         ",   1,Snagov
"Snagov, central, spre lac               ",   1,Snagov
"Snagov, snagov                          ",   2,Snagov
Sos magurele sos magurele 2 camere bucatarie baie gaze apa ,   1,Magurele
Soseaua Alexandriei                     ,   4,Soseaua Alexandriei
Soseaua Alexandriei km 32               ,   1,Soseaua Alexandriei
Soseaua Nordului                        ,  10,Soseaua Nordului
Splaiul Unirii                          ,   2,Splaiul Unirii
Stalpeni Arges Proprietar vand casa la 25 km de Pitesti in jud. Arges. Casa se afla in centrul pietei din Stalpeni,   1,Arges
Stefan Cel Mare                         ,   4,Stefan Cel Mare
Stefan cel Mare                         ,  18,Stefan Cel Mare
Stefan cel Mare 4 cam                   ,   1,Stefan Cel Mare
"Stefanestii De Jos, 9 km de la ceas Colentina",   1,Stefanestii de jos
"Stefanestii De Jos, Boltasi             ",   1,Stefanestii de jos
"Stefanestii De Jos, CENTRAL             ",   1,Stefanestii de jos
"Stefanestii De Jos, CLUB CASCADA        ",   1,Stefanestii de jos
"Stefanestii De Jos, Centru              ",   1,Stefanestii de jos
"Stefanestii De Jos, Stradal             ",   1,Stefanestii de jos
"Stefanestii De Jos, stefanesti          ",   4,Stefanestii de jos
"Stefanestii De Jos, stefanestii de jos  ",   2,Stefanestii de jos
"Stefanestii De Jos, studio filmari      ",   1,Stefanestii de jos
Stirbei-Voda                            ,  10,Eroilor
Straulesti                              ,  14,Comuna Straulesti
TAMADAUL Mare                           ,   1,Comuna Tamadaul Mare
TAMASI                                  ,   1,Comuna Tamasi
TARGOVISTE                              ,   1,Targoviste
TARTASESTI                              ,   3,Comuna Tartaresti
TARTASESTI 3 camere                     ,   1,Comuna Tartaresti
TEI                                     ,   4,Tei
TEIUS                                   ,   1,Comuna TEIUS
TELEORMAN                               ,   2,Teleorman
THEODOR PALLADY c-tie 2008              ,   1,Teodor Pallady
THEODOR Pallady                         ,   1,Teodor Pallady
TIMPURI Noi                             ,   4,Timpuri Noi
TIMPURI Noi - Splai                     ,   1,Timpuri Noi
TIMPURI Noi casa 3 cam.                 ,   1,Timpuri Noi
TINERETULUI                             ,   2,Tineretului
TINERETULUI                             ,   1,Tineretului
TINERETULUI - Sincai                    ,   1,Tineretului
TINERETULUI Vacaresti 2005              ,   1,Tineretului
TITAN                                   ,   6,Titan
TITAN - Auchan                          ,   1,Titan
TITAN - Auchan bloc tip vila 5 nivele   ,   1,Titan
TITAN - Fetesti                         ,   1,Titan
TITAN - Trapezului                      ,   1,Titan
TITAN -Auchan bloc modern cu 3 scari 5 nivele ,   1,Titan
TITAN-AUCHAN bloc tip vila 5 nivele     ,   1,Titan
TITULESCU                               ,   2,Victoriei          
TRAPEZULUI                              ,   1,1 Decembrie 1918
TRAPEZULUI METROU Pallady               ,   1,2 Decembrie 1918
TRAPEZULUI METROU apartament 3 camere   ,   1,3 Decembrie 1918
TROMPETULUI                             ,   2,Ferentari
TUNARI                                  ,   9,Stefan Cel Mare
TUNARI - Pipera                         ,   1,Comuna Tunari
TUNARI - comuna                         ,   1,Comuna Tunari
TURDA                                   ,   4,Grivita
"Tamasi, Ciocarliei                      ",   1,Comuna Tamasi
Tancabesti                              ,   2,Snagov
"Tancabesti, Lac Tancabesti              ",   1,Snagov
"Tancabesti, SNAGOV - DN 1               ",   1,Snagov
"Tancabesti, tancabesti                  ",   1,Snagov
"Tancabesti, tancabesti sat              ",   1,Snagov
"Tanganu, central                        ",   1,Comuna Cernica
"Teghes, Langa padurea Teghes            ",   1,Comuna Teghes
Tei                                     ,   8,Tei
Televiziune                             ,   2,
Timpuri Noi                             ,   8,Timpuri Noi
Timpuri Noi s-dec                       ,   1,Timpuri Noi
Timpuri noi casa 3cam bucatarie 2holuri si teren total 190mp in str Aristizza Romanescu zona linistita la 100m de statia de metrou terenul are 13m cu ,   1,Timpuri Noi
Tineretului                             ,  15,Tineretului
Titan                                   ,   7,Titan
Titulescu                               ,  12,Victoriei          
Tunari                                  ,   4,Comuna Tunari
"Tunari, 1 decembrie 110                 ",   1,Comuna Tunari
"Tunari, 33                              ",   1,Comuna Tunari
"Tunari, Centru                          ",   1,Comuna Tunari
"Tunari, Dimieni                         ",   1,Comuna Tunari
"Tunari, Pipera                          ",   1,Comuna Tunari
"Tunari, Stradal                         ",   1,Comuna Tunari
"Tunari, Tunari                          ",   8,Comuna Tunari
"Tunari, complex azur                    ",   1,Comuna Tunari
"Tunari, pipera tunari                   ",   1,Comuna Tunari
Turda                                   ,   1,Grivita
ULMI                                    ,   1,Comuna Ulmi
ULTRACENTRAL                            ,   2,Unirii
ULTRACENTRAL particular                 ,   1,Unirii
UNIRII                                  ,  18,Unirii
UNIRII - Mitropolie                     ,   1,Unirii
UNIRII - Parcul Carol                   ,   2,Unirii
UNIRII Splai                            ,   2,Unirii
UNIRII particular schimb apartament ultracentral,   1,Unirii
Ultracentral Calafat Vand casa ultracentral in orasul Calafat,   1,Calafat
Unirii                                  ,  68,Unirii
Unirii vila 7 camere                    ,   1,Unirii
Universitate                            ,  21,Universitate
VACARESTI                               ,   1,Tineretului
VALEA Doftanei                          ,   2,Cartier Brancusi
VALENII de Munte                        ,   2,Chitila
VALENII de Munte casa de vacanta        ,   1,Ploiesti
VALTOARE-ZETARI                         ,   1,Zetari
VALTOAREI                               ,   1,Zetari
VAND                                    ,   1,
VASILATI                                ,   4,Comuna Vasilati
VASILATI casa                           ,   1,Comuna Vasilati
VASILE Lascar                           ,   1,Romana
VATRA Luminoasa                         ,  11,Vatra Luminoasa
VATRA Luminoasa - Maior Coravu          ,   2,Vatra Luminoasa
VATRA Luminoasa - Stadionul National    ,   3,Vatra Luminoasa
VATRA Luminoasa- Stadionul National     ,   1,Vatra Luminoasa
VATRA Luminoasa-Maior Coravu            ,   1,Vatra Luminoasa
VICTORIEI                               ,  11,Victoriei          
VICTORIEI P-ta vila istorica cu valoare arhitecturala,   1,Victoriei          
VICTORIEI Piata                         ,   1,Victoriei          
VIDELE                                  ,   1,Comuna Videle
VIDRA                                   ,   2,Comuna Vidra
VIDRA - stradal                         ,   1,Comuna Vidra
VIDRA 3 camere                          ,   1,Comuna Vidra
VIDRA urgent casa 6 cam                 ,   1,Comuna Vidra
VIILOR                                  ,   1,Eroii Revolutiei
VILA                                    ,   2,
VILA                                    ,   1,
VILA 6 cam.                             ,   1,
VILA DOMNESTI CHEIE Cadrebeton si caramida. Termoizolatie 10 cm,   1,Comuna Domnesti
VILA DOMNESTI vand vila                 ,   1,Comuna Domnesti
VILA LUX TIMPURI NOI proprietar         ,   1,Timpuri Noi
VILA art deco. Proiect deosebit aflat in stadiu de constructie semifinisat la gri situata la 40 km de Bucuresti la sos principala langa viitorul canal Dunare Bucuresti,   1,
VILA de vanzare                         ,   2,
VILA de vanzare constructie 4 dormitoare bucatarie living,   1,
VILE 3 cam. ieftine. Construim vile 3 camere la cheie aprox. 300 ,   1,
VITAN                                   ,   3,Vitan
VITAN - Bricolaje                       ,   1,Vitan
VITAN - Real                            ,   2,Vitan
VITAN Mall                              ,   1,Vitan
VITAN Mall Particlar                    ,   1,Vitan
VOLUNTARI                               ,  20,Comuna Voluntari
VOLUNTARI Europa                        ,   1,Comuna Voluntari
VOLUNTARI Troita                        ,   1,Comuna Voluntari
VOLUNTARI intrare dinspre Bucuresti vila deosebita ,   1,Comuna Voluntari
Vacaresti                               ,   2,Vacaresti
"Vadu Anei, 1 Decembrie 1918             ",   1,1 Decembrie 1918
Vand casa Vand casa la tara zona Sighisoara,   1,Sighisoara
Vand vila vila constructie noua 2011 din caramida stradal finalizata gaze curent canalizare 5 camere teren 500m toate actele 3 dormitoare 2 bai bucatarie living geamuri usi termopan zona ,   1,
Vand vila vila constructie noua 2011 din caramida stradal in comuna CORNETU 5 camere finalizata teren 500m gaze curent canalizare 3 dormitoare 2bai living bucatarie mansarda scara interioara ,   1,
"Varteju, Magurele- bragadiru            ",   1,Comuna Varteju
"Varteju, intre casa                     ",   1,Comuna Varteju
Vatra Luminoasa                         ,  20,Vatra Luminoasa
"Vidra, Cartier Dealul Verde             ",   1,Comuna Vidra
"Vidra, Cretesti                         ",   1,Comuna Vidra
"Vidra, STRADA PRINCIPALA                ",   1,Comuna Vidra
"Vidra, Strada Bisericii                 ",   1,Comuna Vidra
"Vidra, Vidra                            ",   1,Comuna Vidra
"Vidra, central                          ",   3,Comuna Vidra
"Vidra, vidra                            ",   1,Comuna Vidra
Viilor                                  ,   4,Eroii Revolutiei
Vila 3 camer 25.000E va doriti Vila 3 camere la cheie aprox 300 ,   1,
Vila 3 camere Vindem                    ,   1,
Vila Bragadiru                          ,   1,Comuna Bragadiru
Vila Domnesti Teren 500mp               ,   1,Comuna Domnesti
Vila Green City Vand vila mobilata in complex rezidential Green City,   1,Comuna Green City
Vila Green City Vila Neva in complex rezidential Green City,   1,Comuna Green City
Vila Mogosoaia P                        ,   1,Comuna Mogosoaia
Vila Pieptanari Vila de vanzare         ,   1,Pieptanari
Vila Tunari Duplex                      ,   1,Comuna Tunari
Vila de vanzare 4 DORMITOARE 2 bai living bucatarie ,   1,
Vila de vanzare Construtie noua 4 dormitoare,   1,
Vila de vanzare constructie 4 dormitoare bucatarie living 2 bai terasa constructie pe nivel 90mp suprafata de teren 250mp ,   1,
Vila de vanzare in PIPERA toate facilitatile zona foarte linistita ,   1,Pipera
Vila de vanzare in Pipera toate facilitatile ,   1,Pipera
Vila de vanzare in pipera toate facilitatile zona foarte linistita ,   1,Pipera
Vila deosebita Vila Bucuresti-Oltenita dn4 la 50 km de Buc,   1,Comuna Oltenita
Vila joita la gata vila joita foarte aproape de bucuresti vreo 9km de carefour militari,   1,Comuna Joita
Vila la 15 km de Buc Mihailesti         ,   1,Comuna Mihailesti
Vila la 19 km de Buc Intre lacul Mihailesti si padurea Raul Doamnei,   1,Comuna Mihailesti
Vila lux Bragadiru Vila                 ,   1,Comuna Bragadiru
Vila noua                               ,   1,
Vila pantelimon particular              ,   1,Pantelimon
Vitan                                   ,   4,Vitan
"Vladiceasca, Snagov                     ",   1,Snagov
"Vladiceasca, snagov                     ",   1,Snagov
Vlia de vanzare in pipera toate facilitatile zona foarte linistita ,   1,
Voluntari                               ,   7,Comuna Voluntari
Voluntari intrare Proprietar vand vila mobilata si utilata lux supraf constr.195 mp,   1,Comuna Voluntari
"Voluntari, A                            ",   1,Comuna Voluntari
"Voluntari, CENTRAL                      ",   1,Comuna Voluntari
"Voluntari, GHETARIE                     ",   1,Comuna Voluntari
"Voluntari, Jolie Ville                  ",   1,Comuna Voluntari
"Voluntari, Nord-Vest                    ",   1,Comuna Voluntari
"Voluntari, PIPERA                       ",   4,Comuna Voluntari
"Voluntari, Pipera                       ",   8,Comuna Voluntari
"Voluntari, Pipera - Iancu Nicolae       ",   1,Comuna Voluntari
"Voluntari, Pipera Baneasa               ",   1,Comuna Voluntari
"Voluntari, Politie-Primarie             ",   1,Comuna Voluntari
"Voluntari, SOSEAUA COLENTINA            ",   1,Comuna Voluntari
"Voluntari, Stefanesti                   ",   1,Comuna Voluntari
"Voluntari, Voluntari                    ",   3,Comuna Voluntari
"Voluntari, carrefour                    ",   1,Comuna Voluntari
"Voluntari, gheata prin spate            ",   1,Comuna Voluntari
"Voluntari, metro                        ",   1,Comuna Voluntari
"Voluntari, str.Stejarului,nr 5          ",   1,Comuna Voluntari
WASHINGTON                              ,   1,WASHINGTON               
ZALAU                                   ,   1,Zalau
Zona Chibrit casa de vanzare            ,   1,1Mai
